POI 카테고리	POI ID	POI NAME	지역코드 1	지역코드 2	지역코드 3	지역이름 1	지역이름 2	지역이름 3
12	1603149	능인선원	1	1	5	서울	강남구	개포동
12	814237	고덕동 생태경관보존지역	1	2	4	서울	강동구	고덕동
12	127375	길동 자연생태공원	1	2	7	서울	강동구	길동
12	127378	일자산 해맞이 광장	1	2	7	서울	강동구	길동
12	822384	북서울 꿈의 숲	1	3	14	서울	강북구	번동
12	866393	오동근린공원	1	3	14	서울	강북구	번동
12	126824	구암(허준)공원	1	4	4	서울	강서구	가양동
12	127216	양천고성지(소악루)	1	4	4	서울	강서구	가양동
12	127215	양천향교	1	4	4	서울	강서구	가양동
12	809490	강서습지생태공원	1	4	5	서울	강서구	개화동
12	309300	미타사	1	4	5	서울	강서구	개화동
12	337422	약사사	1	4	5	서울	강서구	개화동
12	250166	방화대교	1	4	19	서울	강서구	방화동
12	126916	"관음사(觀音寺, 서울 관악산)"	1	5	1	서울	관악구	남현동
12	126909	"구 벨기에영사관(현, 서울시립미술관 남서울미술관)"	1	5	1	서울	관악구	남현동
12	126911	"서울 남현동 요지(구, 사당동백제요지)"	1	5	1	서울	관악구	남현동
12	126914	효민공이경직묘역	1	5	1	서울	관악구	남현동
12	129552	아차산	1	6	1	서울	광진구	광장동
12	742972	아차산생태공원	1	6	1	서울	광진구	광장동
12	126518	아차산성	1	6	1	서울	광진구	광장동
12	128961	강변스파랜드	1	6	4	서울	광진구	구의3동
12	337546	영화사	1	6	5	서울	광진구	구의동
12	126490	서울 어린이대공원	1	6	10	서울	광진구	능동
12	753964	순명비유강원석물	1	6	10	서울	광진구	능동
12	753850	키즈오토파크(어린이교통안전체험관)	1	6	10	서울	광진구	능동
12	771723	티오비보(신도림점)	1	7	16	서울	구로구	구로5동
12	126753	육군사관학교	1	9	2	서울	노원구	공릉2동
12	264136	육군사관학교 기념관	1	9	2	서울	노원구	공릉2동
12	126526	서울 태릉과 강릉 [유네스코 세계문화유산]	1	9	4	서울	노원구	공릉동
12	976637	화랑대역(서울)	1	9	4	서울	노원구	공릉동
12	485685	학림사	1	9	6	서울	노원구	상계1동
12	126482	불암산	1	9	15	서울	노원구	상계동
12	750901	송암사	1	9	15	서울	노원구	상계동
12	126483	수락산	1	9	15	서울	노원구	상계동
12	736370	수락산 당고개지구 공원	1	9	15	서울	노원구	상계동
12	304790	만월암	1	10	1	서울	도봉구	도봉1동
12	126481	도봉산	1	10	3	서울	도봉구	도봉동
12	749216	서울창포원(구.서울식물생태원)	1	10	3	서울	도봉구	도봉동
12	346995	원통사	1	10	3	서울	도봉구	도봉동
12	482112	천축사	1	10	3	서울	도봉구	도봉동
12	282011	답십리 고미술상가	1	11	6	서울	동대문구	답십리동
12	126523	사육신공원	1	12	1	서울	동작구	노량진1동
12	126521	국립서울현충원	1	12	5	서울	동작구	동작동
12	486625	호국지장사	1	12	5	서울	동작구	동작동
12	317560	사자암	1	12	15	서울	동작구	상도3동
12	1059638	한강시민공원 망원지구(망원한강공원)	1	13	13	서울	마포구	망원동
12	1019321	홍대 거리 미술 (Street Art Exhibition)	1	13	14	서울	마포구	상수동
12	127859	난지한강공원	1	13	15	서울	마포구	상암동
12	804687	한국영상자료원	1	13	15	서울	마포구	상암동
12	781031	홍대(弘大)	1	13	16	서울	마포구	서교동
12	126531	무악산동 봉수대터	1	14	8	서울	서대문구	봉원동
12	126503	봉원사	1	14	8	서울	서대문구	봉원동
12	126530	서울 헌릉과 인릉 [유네스코 세계문화유산]	1	15	1	서울	서초구	내곡동
12	827642	헌인릉 생태경관보전지역(오리나무림)	1	15	1	서울	서초구	내곡동
12	970138	반포한강공원	1	15	3	서울	서초구	반포2동
12	1021339	서래마을	1	15	5	서울	서초구	반포4동
12	1207930	SBS드라마 [아테나: 전쟁의 여신] 촬영지	1	15	6	서울	서초구	반포동
12	753981	몽마르뜨공원	1	15	6	서울	서초구	반포동
12	753983	반포 서래섬	1	15	6	서울	서초구	반포동
12	729167	반포대교 달빛무지개분수	1	15	6	서울	서초구	반포동
12	970052	세빛둥둥섬	1	15	6	서울	서초구	반포동
12	753986	효령대군이보묘역	1	15	8	서울	서초구	방배1동
12	753994	살곶이체육공원	1	16	7	서울	성동구	사근동
12	479649	적조사	1	17	6	서울	성북구	돈암2동
12	126506	흥천사(신흥사)	1	17	6	서울	성북구	돈암2동
12	309299	미타사	1	17	22	서울	성북구	보문동3가
12	316104	보문사	1	17	22	서울	성북구	보문동3가
12	776138	보문사 산사체험	1	17	22	서울	성북구	보문동3가
12	733255	더 스파 인 가든파이브	1	18	13	서울	송파구	문정동
12	688614	문정동 로데오거리	1	18	13	서울	송파구	문정동
12	814203	방이동 보전지역	1	18	16	서울	송파구	방이동
12	127525	서울 몽촌토성	1	18	16	서울	송파구	방이동
12	126515	서울 방이동 고분군	1	18	16	서울	송파구	방이동
12	126532	올림픽공원	1	18	16	서울	송파구	방이동
12	1116877	용왕산근린공원	1	19	2	서울	양천구	목2동
12	1116758	용왕정	1	19	2	서울	양천구	목2동
12	1114020	파리공원	1	19	5	서울	양천구	목5동
12	250120	목동 중심축 도로	1	19	7	서울	양천구	목동
12	814153	안양천	1	19	7	서울	양천구	목동
12	1059877	한강시민공원 양화지구(양화한강공원)	1	20	7	서울	영등포구	당산동6가
12	749355	영등포 신길동 홍어거리	1	20	25	서울	영등포구	신길4동
12	1102767	한강수상관광택시	1	20	34	서울	영등포구	양평동4가
12	127700	선유도공원	1	20	37	서울	영등포구	양화동
12	753614	선유도공원 야경	1	20	37	서울	영등포구	양화동
12	126536	양화교 인공폭포	1	20	37	서울	영등포구	양화동
12	987974	63씨월드	1	20	38	서울	영등포구	여의도동
12	126827	국회의사당	1	20	38	서울	영등포구	여의도동
12	1369066	서울 색공원	1	20	38	서울	영등포구	여의도동
12	127955	여의도 공원	1	20	38	서울	영등포구	여의도동
12	809596	여의도샛강생태공원	1	20	38	서울	영등포구	여의도동
12	809741	한강 밤섬	1	20	38	서울	영등포구	여의도동
12	1059479	한강시민공원 여의도지구(여의도한강공원)	1	20	38	서울	영등포구	여의도동
12	126701	한강유람선	1	20	38	서울	영등포구	여의도동
12	127699	한화호텔앤드리조트(서울 63빌딩)	1	20	38	서울	영등포구	여의도동
12	1603241	보광사	1	21	7	서울	용산구	보광동
12	1103054	용산성당	1	21	8	서울	용산구	산천동
12	1603296	서빙고동 부군당	1	21	10	서울	용산구	서빙고동
12	809429	봉산	1	22	2	서울	은평구	갈현2동
12	127219	수국사	1	22	3	서울	은평구	갈현동
12	1100498	북촌 8경	1	23	1	서울	종로구	가회동
12	126537	북촌한옥마을	1	23	1	서울	종로구	가회동
12	250333	무구정광대다라니경	1	23	2	서울	종로구	견지동
12	250358	"우정총국 (현, 체신기념관)"	1	23	2	서울	종로구	견지동
12	128144	조계사	1	23	2	서울	종로구	견지동
12	128840	조계사 산사체험	1	23	2	서울	종로구	견지동
12	264470	"민가다헌(구, 민익두가)"	1	23	3	서울	종로구	경운동
12	1125382	종가집 김치월드(chongga Kimchiworld)	1	23	3	서울	종로구	경운동
12	250323	천도교중앙대교당	1	23	3	서울	종로구	경운동
12	264445	락고재	1	23	4	서울	종로구	계동
12	605539	유심사	1	23	4	서울	종로구	계동
12	605728	인촌고택(김성수생가)	1	23	4	서울	종로구	계동
12	252531	중앙고등학교동관	1	23	4	서울	종로구	계동
12	252529	중앙고등학교본관	1	23	4	서울	종로구	계동
12	252530	중앙고등학교서관	1	23	4	서울	종로구	계동
12	605961	민영환 자결터	1	23	5	서울	종로구	공평동
12	126516	보신각지	1	23	7	서울	종로구	관철동
12	128553	쌈지길	1	23	8	서울	종로구	관훈동
12	250134	율곡로	1	23	8	서울	종로구	관훈동
12	129502	광희문	1	24	2	서울	중구	광희동2가
12	264311	명동(明洞)	1	24	4	서울	중구	남대문로2가
12	250363	"한국은행본관(현, 화폐금융박물관)"	1	24	5	서울	중구	남대문로3가
12	128162	숭례문(崇禮門)	1	24	6	서울	중구	남대문로4가
12	748018	남대문 갈치조림골목	1	24	11	서울	중구	남창동
12	1021430	파티 프린세스(PARTY PRINCESS)	1	24	16	서울	중구	명동1가
12	126804	명동성당	1	24	17	서울	중구	명동2가
12	252087	KBS드라마 [소문난칠공주] 촬영지	1	24	22	서울	중구	봉래동1가
12	250364	"문화역서울 284(구, 서울역사)"	1	24	23	서울	중구	봉래동2가
12	252082	KBS드라마 [굿바이 솔로] 촬영지	1	24	27	서울	중구	서소문동
12	1606052	극락사(서울)	1	25	4	서울	중랑구	망우동
12	1115203	망우산(중랑구)	1	25	4	서울	중랑구	망우동
12	1114969	충익공신경진묘역	1	25	4	서울	중랑구	망우동
12	1117141	사가정공원	1	25	11	서울	중랑구	면목7동
12	814123	용마산	1	25	13	서울	중랑구	면목동
12	126825	용마폭포공원	1	25	13	서울	중랑구	면목동
12	1115042	봉화산(중랑구)	1	25	16	서울	중랑구	묵동
12	250352	아차산봉수대터	1	25	16	서울	중랑구	묵동
12	1606096	성덕사	1	25	19	서울	중랑구	상봉동
12	1254680	갑곶돈대	2	1	1	인천	강화군	강화읍
12	800608	강화 둘레길	2	1	1	인천	강화군	강화읍
12	128813	강화 석수문	2	1	1	인천	강화군	강화읍
12	125566	강화 홍릉	2	1	1	인천	강화군	강화읍
12	1619788	강화갑곶리탱자나무	2	1	1	인천	강화군	강화읍
12	125502	강화도	2	1	1	인천	강화군	강화읍
12	125564	강화산성	2	1	1	인천	강화군	강화읍
12	1614793	강화유수부동헌	2	1	1	인천	강화군	강화읍
12	1615571	강화유수부이방청	2	1	1	인천	강화군	강화읍
12	125567	강화전적지	2	1	1	인천	강화군	강화읍
12	125563	강화향교	2	1	1	인천	강화군	강화읍
12	127184	고려궁지	2	1	1	인천	강화군	강화읍
12	531469	고려산	2	1	1	인천	강화군	강화읍
12	128816	김상용순절비	2	1	1	인천	강화군	강화읍
12	128819	성공회강화성당	2	1	1	인천	강화군	강화읍
12	128820	연무당 옛터	2	1	1	인천	강화군	강화읍
12	129610	연미정	2	1	1	인천	강화군	강화읍
12	231899	용흥궁	2	1	1	인천	강화군	강화읍
12	1620666	이섭정	2	1	1	인천	강화군	강화읍
12	128043	청련사	2	1	1	인천	강화군	강화읍
12	482168	청수암	2	1	1	인천	강화군	강화읍
12	973055	교동도(강화)	2	1	2	인천	강화군	교동면
12	732652	강화대교	2	1	3	인천	강화군	길상면
12	662637	강화해수랜드	2	1	3	인천	강화군	길상면
12	128814	삼랑성(정족산성)	2	1	3	인천	강화군	길상면
12	128996	양헌수승전비	2	1	3	인천	강화군	길상면
12	128890	연등국제선원	2	1	3	인천	강화군	길상면
12	128891	연등국제선원 산사체험	2	1	3	인천	강화군	길상면
12	125534	전등사	2	1	3	인천	강화군	길상면
12	1615703	전등사 강설당	2	1	3	인천	강화군	길상면
12	1615733	전등사 대웅전	2	1	3	인천	강화군	길상면
12	1615739	전등사 대조루	2	1	3	인천	강화군	길상면
12	1615752	전등사 명부전	2	1	3	인천	강화군	길상면
12	1615776	전등사 목불삼존불상	2	1	3	인천	강화군	길상면
12	1615819	전등사 범종	2	1	3	인천	강화군	길상면
12	574986	전등사 산사체험	2	1	3	인천	강화군	길상면
12	1615798	전등사 약사전	2	1	3	인천	강화군	길상면
12	1615804	전등사 향로전	2	1	3	인천	강화군	길상면
12	127667	정족산	2	1	3	인천	강화군	길상면
12	1615816	종해루	2	1	3	인천	강화군	길상면
12	128030	초지진	2	1	3	인천	강화군	길상면
12	1620526	후애돈대	2	1	3	인천	강화군	길상면
12	1620625	계룡돈대	2	1	4	인천	강화군	내가면
12	1620590	망양돈대	2	1	4	인천	강화군	내가면
12	128385	용두레마을 [농촌체험]	2	1	4	인천	강화군	내가면
12	479632	적석사	2	1	4	인천	강화군	내가면
12	971122	강화아르미애월드	2	1	5	인천	강화군	불은면
12	127213	광성보	2	1	5	인천	강화군	불은면
12	127185	덕진진	2	1	5	인천	강화군	불은면
12	1039170	옥토끼우주센터	2	1	5	인천	강화군	불은면
12	128818	민머루해변	2	1	6	인천	강화군	삼산면
12	125533	보문사	2	1	6	인천	강화군	삼산면
12	750936	삼산저수지	2	1	6	인천	강화군	삼산면
12	127801	석모도	2	1	6	인천	강화군	삼산면
12	251774	영화 [시월애] 촬영지	2	1	6	인천	강화군	삼산면
12	250326	강화서도중앙교회	2	1	7	인천	강화군	서도면
12	127043	볼음도	2	1	7	인천	강화군	서도면
12	129283	주문도	2	1	7	인천	강화군	서도면
12	250304	강화 선원사지	2	1	8	인천	강화군	선원면
12	128821	용진진	2	1	8	인천	강화군	선원면
12	1615878	철종외가	2	1	8	인천	강화군	선원면
12	129291	강화 화문석마을 [농촌전통테마]	2	1	9	인천	강화군	송해면
12	800798	강화 달빛동화마을 [농촌전통테마]	2	1	10	인천	강화군	양도면
12	129292	인천 까치놀섬마을 [농촌전통테마]	2	1	10	인천	강화군	양도면
12	631066	강화평화전망대	2	1	11	인천	강화군	양사면
12	125565	강화 부근리 지석묘 [유네스코 세계문화유산]	2	1	12	인천	강화군	하점면
12	128823	강화 장정리 석조여래입상	2	1	12	인천	강화군	하점면
12	128824	강화 장정리 오층석탑	2	1	12	인천	강화군	하점면
12	125532	백련사	2	1	12	인천	강화군	하점면
12	127291	강화 동막해변	2	1	13	인천	강화군	화도면
12	127802	강화 참성단	2	1	13	인천	강화군	화도면
12	560975	강화갯벌	2	1	13	인천	강화군	화도면
12	126951	강화도 여차리 해변 철새	2	1	13	인천	강화군	화도면
12	125468	마니산(강화)	2	1	13	인천	강화군	화도면
12	1620640	무태돈대	2	1	13	인천	강화군	화도면
12	1619817	분오리돈대	2	1	13	인천	강화군	화도면
12	128817	사기리 탱자나무	2	1	13	인천	강화군	화도면
12	128822	이건창 생가	2	1	13	인천	강화군	화도면
12	1620578	장곶돈대	2	1	13	인천	강화군	화도면
12	128812	정수사	2	1	13	인천	강화군	화도면
12	129612	후포항 선수포구	2	1	13	인천	강화군	화도면
12	1113230	계양산	2	2	3	인천	계양구	계산2동
12	1114780	계양공원	2	2	6	인천	계양구	계산동
12	1114802	계양산 산림욕장	2	2	6	인천	계양구	계산동
12	1617490	미륵불	2	2	6	인천	계양구	계산동
12	1617347	봉일사지삼층석탑	2	2	6	인천	계양구	계산동
12	1113314	부평도호부청사	2	2	6	인천	계양구	계산동
12	1113321	부평향교	2	2	6	인천	계양구	계산동
12	1617419	성불사	2	2	6	인천	계양구	계산동
12	1617378	지선사	2	2	6	인천	계양구	계산동
12	613343	스파시스	2	3	5	인천	남구	도화동
12	129341	인천도호부청사	2	3	6	인천	남구	문학동
12	125561	인천향교	2	3	6	인천	남구	문학동
12	127544	수봉공원	2	3	10	인천	남구	숭의4동
12	1617733	무덕정	2	3	11	인천	남구	숭의동
12	1617815	수준원점	2	3	17	인천	남구	용현동
12	1617796	인하대후문먹거리타운	2	3	17	인천	남구	용현동
12	1617959	용화선원	2	3	26	인천	남구	주안동
12	127448	약사사(인천)	2	4	3	인천	남동구	간석3동
12	127997	인천광역시	2	4	7	인천	남동구	구월1동
12	1618113	배다리 헌책방 골목	2	5	1	인천	동구	금곡동
12	1620551	작약도	2	5	2	인천	동구	만석동
12	1114598	송현근린공원	2	5	13	인천	동구	송현동
12	1114621	송현배수지제수변실	2	5	13	인천	동구	송현동
12	1114469	영화초등학교본관동	2	5	14	인천	동구	창영동
12	1114573	"인천기독교사회복지관(현, 창영사회복지관)"	2	5	14	인천	동구	창영동
12	1618177	창영국교 구교사	2	5	14	인천	동구	창영동
12	1114529	창영초등학교(구)교사	2	5	14	인천	동구	창영동
12	126836	화도진지	2	5	17	인천	동구	화수동
12	699269	인천 화평동 세숫대야 냉면 거리	2	5	18	인천	동구	화평동
12	126568	신트리공원	2	6	12	인천	부평구	부평4동
12	749211	부평5동 해물탕거리	2	6	13	인천	부평구	부평5동
12	126837	부평공원	2	6	15	인천	부평구	부평동
12	1619027	호명사	2	6	15	인천	부평구	부평동
12	760812	영창악기	2	7	9	인천	서구	가좌동
12	701642	해수워터피아	2	7	9	인천	서구	가좌동
12	1619133	인천녹청자도요지	2	7	10	인천	서구	검암동
12	250162	영종대교	2	7	11	인천	서구	경서동
12	250080	영종도 드라이브코스	2	7	11	인천	서구	경서동
12	1325945	드림파크	2	7	17	인천	서구	백석동
12	1231032	흥륜사(인천)	2	8	4	인천	연수구	동춘동
12	804584	인천경제자유구역 IFEZ 홍보관	2	8	6	인천	연수구	송도동
12	1619758	원인재	2	8	10	인천	연수구	연수동
12	1619170	능허대지	2	8	11	인천	연수구	옥련동
12	1619731	아암도해안공원	2	8	11	인천	연수구	옥련동
12	1619210	호불사	2	8	11	인천	연수구	옥련동
12	128012	대청도	2	9	1	인천	옹진군	대청면
12	127694	소청도	2	9	1	인천	옹진군	대청면
12	827203	소청도 등대	2	9	1	인천	옹진군	대청면
12	129017	[해양수산부 선정 아름다운 어촌] 서포마을	2	9	2	인천	옹진군	덕적면
12	1032715	굴업도	2	9	2	인천	옹진군	덕적면
12	125504	덕적도	2	9	2	인천	옹진군	덕적면
12	780350	밧지름해변	2	9	2	인천	옹진군	덕적면
12	780347	서포리해변	2	9	2	인천	옹진군	덕적면
12	129130	선미도 등대	2	9	2	인천	옹진군	덕적면
12	128004	울도	2	9	2	인천	옹진군	덕적면
12	129016	[해양수산부 선정 아름다운 어촌] 연화마을	2	9	3	인천	옹진군	백령면
12	125505	백령도	2	9	3	인천	옹진군	백령면
12	128913	백령도 해안절경 유람선	2	9	3	인천	옹진군	백령면
12	560981	심청각	2	9	3	인천	옹진군	백령면
12	560996	옹진 백령도 두무진	2	9	3	인천	옹진군	백령면
12	561002	콩돌해안	2	9	3	인천	옹진군	백령면
12	252036	드라마 [슬픈연가] 촬영지	2	9	4	인천	옹진군	북도면
12	251922	드라마 [풀하우스] 촬영지	2	9	4	인천	옹진군	북도면
12	128011	모도	2	9	4	인천	옹진군	북도면
12	264616	수기해변(수기해수욕장)	2	9	4	인천	옹진군	북도면
12	128009	시도	2	9	4	인천	옹진군	북도면
12	128007	신도	2	9	4	인천	옹진군	북도면
12	128070	옹진군	2	9	4	인천	옹진군	북도면
12	126800	옹진군 북도면	2	9	4	인천	옹진군	북도면
12	803629	인천 푸른벗말마을 [농촌테마마을]	2	9	4	인천	옹진군	북도면
12	128005	장봉도	2	9	4	인천	옹진군	북도면
12	125497	장봉도 옹암해변	2	9	4	인천	옹진군	북도면
12	129252	장봉도 진촌해변	2	9	4	인천	옹진군	북도면
12	129251	장봉도 한들해수욕장	2	9	4	인천	옹진군	북도면
12	128511	장봉마을	2	9	4	인천	옹진군	북도면
12	127412	연평도(대/소 연평도)	2	9	5	인천	옹진군	연평면
12	129129	부도 등대	2	9	6	인천	옹진군	영흥면
12	128032	서어나무(소사나무)군락지	2	9	6	인천	옹진군	영흥면
12	127851	선재도	2	9	6	인천	옹진군	영흥면
12	696926	에너지파크	2	9	6	인천	옹진군	영흥면
12	619892	영흥대교	2	9	6	인천	옹진군	영흥면
12	127629	영흥도	2	9	6	인천	옹진군	영흥면
12	583015	영흥도 십리포해변	2	9	6	인천	옹진군	영흥면
12	128997	장경리해수욕장	2	9	6	인천	옹진군	영흥면
12	128031	해군영흥도 전적비	2	9	6	인천	옹진군	영흥면
12	126700	대이작도	2	9	7	인천	옹진군	자월면
12	126801	소이작도	2	9	7	인천	옹진군	자월면
12	125498	승봉도 이일레 해변	2	9	7	인천	옹진군	자월면
12	125499	자월도 장골해변	2	9	7	인천	옹진군	자월면
12	799282	작은풀안 해변	2	9	7	인천	옹진군	자월면
12	799958	큰풀안 해변	2	9	7	인천	옹진군	자월면
12	945513	(구) 인천부 청사	2	10	2	인천	중구	관동1가
12	1619375	조병수 가옥	2	10	5	인천	중구	남북동
12	944786	인천내동성공회성당	2	10	6	인천	중구	내동
12	129606	답동 성바오로성당	2	10	7	인천	중구	답동
12	1619630	거잠포해변	2	10	8	인천	중구	덕교동
12	126797	무의도	2	10	10	인천	중구	무의동
12	129253	실미(큰무리)해수욕장	2	10	10	인천	중구	무의동
12	129411	실미원농장	2	10	10	인천	중구	무의동
12	251787	영화 [실미도] 촬영지	2	10	10	인천	중구	무의동
12	128601	큰무리마을 [어촌체험]	2	10	10	인천	중구	무의동
12	129128	팔미도등대	2	10	10	인천	중구	무의동
12	129254	하나개해수욕장	2	10	10	인천	중구	무의동
12	252091	MBC드라마 [불꽃놀이] 촬영지	2	10	11	인천	중구	북성동1가
12	127585	월미도	2	10	11	인천	중구	북성동1가
12	128912	월미도 유람선	2	10	11	인천	중구	북성동1가
12	879086	월미전통정원	2	10	11	인천	중구	북성동1가
12	949266	월미테마파크(마이랜드)	2	10	11	인천	중구	북성동1가
12	699274	인천 밴댕이 골목	2	10	11	인천	중구	북성동1가
12	1619527	인천항 갑문	2	10	11	인천	중구	북성동1가
12	945325	인천 선린동 공화춘	2	10	15	인천	중구	선린동
12	264512	인천 차이나타운	2	10	15	인천	중구	선린동
12	735757	인천 차이나타운 자장면거리	2	10	15	인천	중구	선린동
12	945052	구)제물포구락부	2	10	20	인천	중구	송학동1가
12	125519	자유공원	2	10	20	인천	중구	송학동1가
12	944855	홍예문	2	10	22	인천	중구	송학동3가
12	947611	개항장	2	10	24	인천	중구	신포동
12	252131	SBS드라마 [하늘이시여] 촬영지	2	10	27	인천	중구	신흥동3가
12	252553	인스파월드	2	10	27	인천	중구	신흥동3가
12	125501	영종도	2	10	29	인천	중구	운남동
12	126676	용궁사(인천)	2	10	29	인천	중구	운남동
12	821412	인천대교	2	10	29	인천	중구	운남동
12	129605	선녀바위(선녀암)	2	10	34	인천	중구	을왕동
12	129255	선녀바위해수욕장	2	10	34	인천	중구	을왕동
12	264517	영종도 마시안해변	2	10	34	인천	중구	을왕동
12	129256	왕산해수욕장	2	10	34	인천	중구	을왕동
12	126798	용유도	2	10	34	인천	중구	을왕동
12	128767	을왕리해수욕장	2	10	34	인천	중구	을왕동
12	129608	잠진도	2	10	34	인천	중구	을왕동
12	1622788	박팽년선생유허비	3	2	3	대전	동구	가양동
12	1622775	삼매당	3	2	3	대전	동구	가양동
12	945477	우암사적공원	3	2	3	대전	동구	가양동
12	1624029	장판각	3	2	3	대전	동구	가양동
12	1083960	식장산	3	2	12	대전	동구	대성동
12	1623687	용화사(대전)	3	3	1	대전	서구	가수원동
12	127683	구봉산	3	3	8	대전	서구	관저동
12	126003	국립 대전 현충원	3	4	2	대전	유성구	갑동
12	1623750	갑천	3	4	9	대전	유성구	궁동
12	127542	보문산공원	3	5	3	대전	중구	대사동
12	228882	대전광역시 중구	3	5	4	대전	중구	대흥동
12	803712	대전 무수천하마을 [농촌전통테마]	3	5	7	대전	중구	무수동
12	1623828	안동권씨유회당종가일원	3	5	7	대전	중구	무수동
12	1623810	유회당사당	3	5	7	대전	중구	무수동
12	127641	"대전오월드 (구, 대전동물원)"	3	5	13	대전	중구	사정동
12	128120	대구수목원	4	2	3	대구	달서구	대곡동
12	298207	남지장사	4	3	1	대구	달성군	가창면
12	1059329	녹동서원	4	3	1	대구	달성군	가창면
12	1610542	달성 조길방가옥	4	3	1	대구	달성군	가창면
12	127934	대구 스파밸리	4	3	1	대구	달성군	가창면
12	1610521	박곡서당	4	3	1	대구	달성군	가창면
12	346895	운흥사	4	3	1	대구	달성군	가창면
12	1610531	청련암(대구)	4	3	1	대구	달성군	가창면
12	127601	최정산	4	3	1	대구	달성군	가창면
12	1610570	한천서원	4	3	1	대구	달성군	가창면
12	128925	허브힐즈	4	3	1	대구	달성군	가창면
12	129679	도동서원	4	3	2	대구	달성군	구지면
12	1613967	소계정	4	3	5	대구	달성군	옥포면
12	129673	용연사	4	3	5	대구	달성군	옥포면
12	1610661	진주강씨모열각	4	3	5	대구	달성군	옥포면
12	129670	대견사지	4	3	6	대구	달성군	유가면
12	1610805	도성암	4	3	6	대구	달성군	유가면
12	1610836	도성암 3층석탑	4	3	6	대구	달성군	유가면
12	127502	비슬산	4	3	6	대구	달성군	유가면
12	127440	비슬산 유가사	4	3	6	대구	달성군	유가면
12	127541	비슬산 참꽃/억새군락지	4	3	6	대구	달성군	유가면
12	1610757	비슬산군립공원	4	3	6	대구	달성군	유가면
12	125406	비슬산자연휴양림	4	3	6	대구	달성군	유가면
12	129671	소재사	4	3	6	대구	달성군	유가면
12	1610789	수도암(대구)	4	3	6	대구	달성군	유가면
12	129672	예연서원	4	3	6	대구	달성군	유가면
12	777408	유가사 산사체험	4	3	6	대구	달성군	유가면
12	1611768	달성하목정	4	3	7	대구	달성군	하빈면
12	1614500	도곡재	4	3	7	대구	달성군	하빈면
12	1610897	묘골마을	4	3	7	대구	달성군	하빈면
12	1614564	삼가헌	4	3	7	대구	달성군	하빈면
12	1059641	육신사	4	3	7	대구	달성군	하빈면
12	1614446	충효당	4	3	7	대구	달성군	하빈면
12	231936	태고정	4	3	7	대구	달성군	하빈면
12	1614466	태고정	4	3	7	대구	달성군	하빈면
12	1614360	달성(현풍)사직단	4	3	8	대구	달성군	현풍면
12	1611790	원호루	4	3	8	대구	달성군	현풍면
12	250343	현풍석빙고	4	3	8	대구	달성군	현풍면
12	129674	현풍석빙고(상리석빙고)	4	3	8	대구	달성군	현풍면
12	485748	현풍포교당	4	3	8	대구	달성군	현풍면
12	1611782	현풍향교	4	3	8	대구	달성군	현풍면
12	1611891	남평문씨본리세거지	4	3	9	대구	달성군	화원읍
12	1611914	수봉정사	4	3	9	대구	달성군	화원읍
12	346629	용문사	4	3	9	대구	달성군	화원읍
12	1611938	인흥마을	4	3	9	대구	달성군	화원읍
12	1611952	인흥서원	4	3	9	대구	달성군	화원읍
12	126129	화원유원지	4	3	9	대구	달성군	화원읍
12	487896	화장사	4	3	9	대구	달성군	화원읍
12	975899	동촌역(대구)	4	4	2	대구	동구	검사동
12	297984	관암사	4	4	7	대구	동구	능성동
12	297989	관음사	4	4	10	대구	동구	도동
12	1088282	"도동 측백나무 숲(구, 달성측백수림)"	4	4	10	대구	동구	도동
12	1614417	문창공영당	4	4	10	대구	동구	도동
12	580931	동화사 산사체험	4	4	11	대구	동구	도학동
12	126160	동화사(대구)	4	4	11	대구	동구	도학동
12	317502	북지장사	4	4	11	대구	동구	도학동
12	1611979	팔공산약사여래통일대불	4	4	11	대구	동구	도학동
12	127659	팔공산자연공원(동화사지구)	4	4	11	대구	동구	도학동
12	1116203	운암지 수변공원	4	5	6	대구	북구	구암동
12	1116189	팔거산성	4	5	9	대구	북구	노곡동
12	1118418	감삼공원	4	6	4	대구	서구	내당동
12	1116719	큰장길 침구류 명물거리	4	6	4	대구	서구	내당동
12	250332	대구계산동성당	4	8	2	대구	중구	계산동2가
12	1373030	서상돈 고택	4	8	2	대구	중구	계산동2가
12	1372956	이상화 고택	4	8	2	대구	중구	계산동2가
12	1389430	대구 진골목	4	8	9	대구	중구	남산동
12	128119	대구향교	4	8	9	대구	중구	남산동
12	250329	대구 제일교회	4	8	10	대구	중구	남성로
12	126130	대구 달성공원	4	8	12	대구	중구	달성동
12	1620808	두남제	5	1	2	광주	광산구	광산동
12	250450	빙월당	5	1	2	광주	광산구	광산동
12	1620851	칠송정	5	1	2	광주	광산구	광산동
12	127064	광주공원 사적비군	5	2	1	광주	남구	구동
12	127075	광주공원(구동공원)	5	2	1	광주	남구	구동
12	127076	광주서오층석탑(光州西五層石塔)	5	2	1	광주	남구	구동
12	127077	광주향교(光州鄕校)	5	2	1	광주	남구	구동
12	127079	현충탑	5	2	1	광주	남구	구동
12	1621091	서강사	5	2	9	광주	남구	방림동
12	128158	경찰충혼탑	5	2	16	광주	남구	사동
12	127069	관덕정의 각궁	5	2	16	광주	남구	사동
12	127526	남평문씨 쌍효문	5	2	16	광주	남구	사동
12	126325	사직공원(광주)	5	2	16	광주	남구	사동
